"","placeID","Rpayment","Rcuisine","hours","days","parking_lot","latitude","longitude","the_geom_meter","name","address","city","state","country","fax","zip","alcohol","smoking_area","dress_code","accessibility","price","url","Rambience","franchise","area","other_services","userID","rating","food_rating","service_rating"
"1463",135057,"American_Express","Bar","13:00-23:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1124",1,1,1
"1464",135057,"American_Express","Bar","13:00-23:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1018",1,1,0
"1465",135057,"American_Express","Bar","13:00-23:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1022",2,2,2
"1466",135057,"American_Express","Bar","13:00-23:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1094",0,1,0
"1467",135057,"American_Express","Bar","13:00-23:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1105",0,0,0
"1468",135057,"American_Express","Bar","13:00-23:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1007",1,1,2
"1469",135057,"American_Express","Bar","13:00-23:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1075",2,1,1
"1470",135057,"American_Express","Bar","13:00-23:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1115",2,2,2
"1471",135057,"American_Express","Bar","13:00-23:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1005",1,2,1
"1472",135057,"American_Express","Bar","13:00-23:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1120",2,2,2
"1473",135057,"American_Express","Bar","13:00-23:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1113",2,2,1
"1474",135057,"American_Express","Bar","13:00-23:00;","Sat;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1064",1,1,2
"1475",135057,"American_Express","Bar","13:00-23:00;","Sat;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1088",1,2,2
"1476",135057,"American_Express","Bar","13:00-23:00;","Sat;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1014",1,0,2
"1477",135057,"American_Express","Bar","13:00-23:00;","Sat;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1126",2,2,2
"1478",135057,"American_Express","Bar","13:00-23:00;","Sat;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1124",1,1,1
"1479",135057,"American_Express","Bar","13:00-23:00;","Sat;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1018",1,1,0
"1480",135057,"American_Express","Bar","13:00-23:00;","Sat;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1022",2,2,2
"1481",135057,"American_Express","Bar","13:00-23:00;","Sat;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1094",0,1,0
"1482",135057,"American_Express","Bar","13:00-23:00;","Sat;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1105",0,0,0
"1483",135057,"American_Express","Bar","13:00-23:00;","Sat;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1007",1,1,2
"1484",135057,"American_Express","Bar","13:00-23:00;","Sat;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1075",2,1,1
"1485",135057,"American_Express","Bar","13:00-23:00;","Sat;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1115",2,2,2
"1486",135057,"American_Express","Bar","13:00-23:00;","Sat;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1005",1,2,1
"1487",135057,"American_Express","Bar","13:00-23:00;","Sat;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1120",2,2,2
"1488",135057,"American_Express","Bar","13:00-23:00;","Sat;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1113",2,2,1
"1489",135057,"American_Express","Bar","13:00-23:00;","Sun;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1064",1,1,2
"1490",135057,"American_Express","Bar","13:00-23:00;","Sun;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1088",1,2,2
"1491",135057,"American_Express","Bar","13:00-23:00;","Sun;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1014",1,0,2
"1492",135057,"American_Express","Bar","13:00-23:00;","Sun;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1126",2,2,2
"1493",135057,"American_Express","Bar","13:00-23:00;","Sun;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1124",1,1,1
"1494",135057,"American_Express","Bar","13:00-23:00;","Sun;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1018",1,1,0
"1495",135057,"American_Express","Bar","13:00-23:00;","Sun;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1022",2,2,2
"1496",135057,"American_Express","Bar","13:00-23:00;","Sun;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1094",0,1,0
"1497",135057,"American_Express","Bar","13:00-23:00;","Sun;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1105",0,0,0
"1498",135057,"American_Express","Bar","13:00-23:00;","Sun;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1007",1,1,2
"1499",135057,"American_Express","Bar","13:00-23:00;","Sun;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1075",2,1,1
"1500",135057,"American_Express","Bar","13:00-23:00;","Sun;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1115",2,2,2
"1501",135057,"American_Express","Bar","13:00-23:00;","Sun;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1005",1,2,1
"1502",135057,"American_Express","Bar","13:00-23:00;","Sun;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1120",2,2,2
"1503",135057,"American_Express","Bar","13:00-23:00;","Sun;","yes",22.145992,-100.955118,"0101000020957F000095669021894958C182C9C10E669D4B41","El Herradero Restaurante and Bar","Costado Sur Central Camionera Km 2","San Luis Potosi","SLP","Mexico","?","78390","Wine-Beer","section","informal","no_accessibility","medium","?","familiar","f","closed","none","U1113",2,2,1
"1504",135055,"cash","Mexican","14:00-22:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1134",2,2,2
"1505",135055,"cash","Mexican","14:00-22:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1095",2,2,2
"1506",135055,"cash","Mexican","14:00-22:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1085",2,2,2
"1507",135055,"cash","Mexican","14:00-22:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1034",0,0,0
"1508",135055,"cash","Mexican","14:00-22:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1096",2,2,2
"1509",135055,"cash","Mexican","14:00-22:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1136",2,2,2
"1510",135055,"cash","Mexican","14:00-22:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1058",2,2,2
"1511",135055,"cash","Mexican","14:00-22:00;","Sat;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1134",2,2,2
"1512",135055,"cash","Mexican","14:00-22:00;","Sat;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1095",2,2,2
"1513",135055,"cash","Mexican","14:00-22:00;","Sat;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1085",2,2,2
"1514",135055,"cash","Mexican","14:00-22:00;","Sat;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1034",0,0,0
"1515",135055,"cash","Mexican","14:00-22:00;","Sat;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1096",2,2,2
"1516",135055,"cash","Mexican","14:00-22:00;","Sat;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1136",2,2,2
"1517",135055,"cash","Mexican","14:00-22:00;","Sat;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1058",2,2,2
"1518",135055,"cash","Mexican","14:00-20:30;","Sun;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1134",2,2,2
"1519",135055,"cash","Mexican","14:00-20:30;","Sun;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1095",2,2,2
"1520",135055,"cash","Mexican","14:00-20:30;","Sun;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1085",2,2,2
"1521",135055,"cash","Mexican","14:00-20:30;","Sun;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1034",0,0,0
"1522",135055,"cash","Mexican","14:00-20:30;","Sun;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1096",2,2,2
"1523",135055,"cash","Mexican","14:00-20:30;","Sun;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1136",2,2,2
"1524",135055,"cash","Mexican","14:00-20:30;","Sun;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1058",2,2,2
"1525",135055,"VISA","Mexican","14:00-22:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1134",2,2,2
"1526",135055,"VISA","Mexican","14:00-22:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1095",2,2,2
"1527",135055,"VISA","Mexican","14:00-22:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1085",2,2,2
"1528",135055,"VISA","Mexican","14:00-22:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1034",0,0,0
"1529",135055,"VISA","Mexican","14:00-22:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1096",2,2,2
"1530",135055,"VISA","Mexican","14:00-22:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1136",2,2,2
"1531",135055,"VISA","Mexican","14:00-22:00;","Mon;Tue;Wed;Thu;Fri;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1058",2,2,2
"1532",135055,"VISA","Mexican","14:00-22:00;","Sat;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1134",2,2,2
"1533",135055,"VISA","Mexican","14:00-22:00;","Sat;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1095",2,2,2
"1534",135055,"VISA","Mexican","14:00-22:00;","Sat;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1085",2,2,2
"1535",135055,"VISA","Mexican","14:00-22:00;","Sat;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1034",0,0,0
"1536",135055,"VISA","Mexican","14:00-22:00;","Sat;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1096",2,2,2
"1537",135055,"VISA","Mexican","14:00-22:00;","Sat;","yes",22.148854,-101.008472,"0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41","la Cochinita Pibil Restaurante Yucateco","Venustiano Carranza 2175 Jardin","San Luis Potosi","SLP","Mexico","?","78270","No_Alcohol_Served","section","informal","no_accessibility","high","?","familiar","f","closed","none","U1136",2,2,2
