"","userID","placeID","rating","food_rating","service_rating","Rcuisine","Upayment"
"929","U1134",135059,2,1,0,"Mexican","cash"
"930","U1134",135065,2,2,2,"Mexican","cash"
"931","U1134",135046,2,1,1,"Mexican","cash"
"932","U1134",135085,2,1,2,"Mexican","cash"
"933","U1134",135079,1,1,2,"Mexican","cash"
"934","U1134",135055,2,2,2,"Mexican","cash"
"935","U1134",132754,2,1,1,"Mexican","cash"
"936","U1134",132572,0,0,0,"Mexican","cash"
"937","U1134",135075,2,1,1,"Mexican","cash"
"938","U1134",135080,1,1,1,"Mexican","cash"
"939","U1134",135064,2,2,2,"Mexican","cash"
"940","U1134",135074,2,2,2,"Mexican","cash"
"941","U1106",135041,1,1,1,"Barbecue","bank_debit_cards"
"942","U1106",135041,1,1,1,"Barbecue","cash"
"943","U1126",135069,0,0,0,"Mexican","cash"
"944","U1106",135032,0,0,0,"Barbecue","bank_debit_cards"
"945","U1106",135032,0,0,0,"Barbecue","cash"
"946","U1126",135057,2,2,2,"Mexican","cash"
"947","U1126",132830,0,0,0,"Mexican","cash"
"948","U1106",135028,2,1,0,"Barbecue","bank_debit_cards"
"949","U1106",135028,2,1,0,"Barbecue","cash"
"950","U1126",135040,0,0,0,"Mexican","cash"
"951","U1126",135106,2,2,2,"Mexican","cash"
"952","U1126",135052,2,1,1,"Mexican","cash"
"953","U1126",135041,2,1,1,"Mexican","cash"
"954","U1126",135038,1,0,1,"Mexican","cash"
"955","U1126",135054,1,2,1,"Mexican","cash"
"956","U1126",135108,2,2,1,"Mexican","cash"
"957","U1044",134986,2,2,2,"Mexican","VISA"
"958","U1044",134986,2,2,2,"Mexican","bank_debit_cards"
"959","U1044",134986,2,2,2,"Mexican","cash"
"960","U1044",134986,2,2,2,"Mexican","MasterCard-Eurocard"
"961","U1124",135054,1,1,1,"Mexican","cash"
"962","U1044",132768,2,2,2,"Mexican","VISA"
"963","U1044",132768,2,2,2,"Mexican","bank_debit_cards"
"964","U1044",132768,2,2,2,"Mexican","cash"
"965","U1044",132768,2,2,2,"Mexican","MasterCard-Eurocard"
"966","U1124",135108,1,1,1,"Mexican","cash"
"967","U1124",135032,1,1,1,"Mexican","cash"
"968","U1124",135071,1,0,1,"Mexican","cash"
"969","U1124",135070,1,1,1,"Mexican","cash"
"970","U1124",135069,1,1,1,"Mexican","cash"
"971","U1124",135081,1,1,0,"Mexican","cash"
"972","U1124",135057,1,1,1,"Mexican","cash"
"973","U1124",135039,1,1,1,"Mexican","cash"
"974","U1124",135050,0,1,0,"Mexican","cash"
"975","U1018",135043,0,0,0,"Mexican","cash"
"976","U1125",135043,1,1,2,"Mexican","cash"
"977","U1125",135081,0,0,2,"Mexican","cash"
"978","U1125",135076,1,1,1,"Mexican","cash"
"979","U1018",135082,2,2,2,"Mexican","cash"
"980","U1125",135050,2,1,1,"Mexican","cash"
"981","U1125",135066,1,0,1,"Mexican","cash"
"982","U1125",135032,1,2,1,"Mexican","cash"
"983","U1119",134986,2,2,2,"Mexican","cash"
"984","U1119",135021,0,0,0,"Mexican","cash"
"985","U1119",135001,2,2,2,"Mexican","cash"
"986","U1125",135042,1,1,1,"Mexican","cash"
"987","U1119",132583,2,2,2,"Mexican","cash"
"988","U1125",135063,1,2,1,"Mexican","cash"
"989","U1119",132768,2,2,2,"Mexican","cash"
"990","U1125",135060,1,0,2,"Mexican","cash"
"991","U1125",135038,2,2,1,"Mexican","cash"
"992","U1125",135062,1,2,1,"Mexican","cash"
"993","U1018",135081,1,1,1,"Mexican","cash"
"994","U1018",135057,1,1,0,"Mexican","cash"
"995","U1018",135066,1,1,1,"Mexican","cash"
"996","U1018",135032,1,1,1,"Mexican","cash"
"997","U1018",135062,0,0,1,"Mexican","cash"
"998","U1018",135025,1,1,1,"Mexican","cash"
"999","U1018",135069,0,1,1,"Mexican","cash"
"1000","U1018",135108,1,0,1,"Mexican","cash"
"1001","U1076",135039,2,2,1,"Mexican","VISA"
"1002","U1076",135039,2,2,1,"Mexican","cash"
"1003","U1076",135039,2,2,1,"Mexican","bank_debit_cards"
"1004","U1076",135038,1,2,2,"Mexican","VISA"
"1005","U1076",135038,1,2,2,"Mexican","cash"
"1006","U1076",135038,1,2,2,"Mexican","bank_debit_cards"
"1007","U1076",135027,0,1,1,"Mexican","VISA"
"1008","U1076",135027,0,1,1,"Mexican","cash"
"1009","U1076",135027,0,1,1,"Mexican","bank_debit_cards"
"1010","U1076",135042,2,2,2,"Mexican","VISA"
"1011","U1076",135042,2,2,2,"Mexican","cash"
"1012","U1076",135042,2,2,2,"Mexican","bank_debit_cards"
"1013","U1022",135040,0,0,0,"Mexican","cash"
"1014","U1076",135073,2,1,1,"Mexican","VISA"
"1015","U1076",135073,2,1,1,"Mexican","cash"
"1016","U1076",135073,2,1,1,"Mexican","bank_debit_cards"
"1017","U1022",135033,1,1,2,"Mexican","cash"
"1018","U1022",135025,0,0,0,"Mexican","cash"
"1019","U1022",135032,1,1,2,"Mexican","cash"
"1020","U1022",135057,2,2,2,"Mexican","cash"
"1021","U1022",135060,1,1,2,"Mexican","cash"
"1022","U1022",135052,2,2,2,"Mexican","cash"
"1023","U1022",135038,2,1,2,"Mexican","cash"
"1024","U1022",135081,0,2,1,"Mexican","cash"
"1025","U1022",135045,2,1,1,"Mexican","cash"
"1026","U1022",135051,2,1,1,"Mexican","cash"
"1027","U1022",135073,2,2,2,"Mexican","cash"
"1028","U1022",135062,1,2,1,"Mexican","cash"
"1029","U1022",135063,2,1,2,"Mexican","cash"
"1030","U1094",135054,0,0,0,"Mexican","cash"
"1031","U1094",135082,0,0,0,"Mexican","cash"
"1032","U1094",135057,0,1,0,"Mexican","cash"
"1033","U1094",135071,0,1,0,"Mexican","cash"
"1034","U1094",132830,0,1,0,"Mexican","cash"
"1035","U1094",135070,0,1,0,"Mexican","cash"
"1036","U1094",135108,0,1,1,"Mexican","cash"
"1037","U1094",135069,0,1,0,"Mexican","cash"
"1038","U1116",135047,2,2,2,"Mexican","cash"
"1039","U1116",135047,2,2,2,"Mexican","bank_debit_cards"
"1040","U1116",135047,2,2,2,"Mexican","VISA"
"1041","U1116",135060,0,0,0,"Mexican","cash"
"1042","U1116",135060,0,0,0,"Mexican","bank_debit_cards"
"1043","U1116",135060,0,0,0,"Mexican","VISA"
"1044","U1116",135038,2,2,2,"Mexican","cash"
"1045","U1116",135038,2,2,2,"Mexican","bank_debit_cards"
"1046","U1116",135038,2,2,2,"Mexican","VISA"
"1047","U1116",135085,2,2,2,"Mexican","cash"
"1048","U1116",135085,2,2,2,"Mexican","bank_debit_cards"
"1049","U1116",135085,2,2,2,"Mexican","VISA"
"1050","U1116",135052,2,2,2,"Mexican","cash"
"1051","U1116",135052,2,2,2,"Mexican","bank_debit_cards"
"1052","U1116",135052,2,2,2,"Mexican","VISA"
"1053","U1116",135025,2,2,2,"Mexican","cash"
"1054","U1116",135025,2,2,2,"Mexican","bank_debit_cards"
"1055","U1116",135025,2,2,2,"Mexican","VISA"
"1056","U1116",135059,0,2,2,"Mexican","cash"
"1057","U1116",135059,0,2,2,"Mexican","bank_debit_cards"
"1058","U1116",135059,0,2,2,"Mexican","VISA"
"1059","U1116",135027,0,2,2,"Mexican","cash"
"1060","U1116",135027,0,2,2,"Mexican","bank_debit_cards"
"1061","U1116",135027,0,2,2,"Mexican","VISA"
"1062","U1116",132825,2,2,2,"Mexican","cash"
"1063","U1116",132825,2,2,2,"Mexican","bank_debit_cards"
"1064","U1116",132825,2,2,2,"Mexican","VISA"
"1065","U1116",135030,1,2,2,"Mexican","cash"
"1066","U1116",135030,1,2,2,"Mexican","bank_debit_cards"
"1067","U1116",135030,1,2,2,"Mexican","VISA"
"1068","U1116",132834,2,2,2,"Mexican","cash"
"1069","U1116",132834,2,2,2,"Mexican","bank_debit_cards"
"1070","U1116",132834,2,2,2,"Mexican","VISA"
"1071","U1105",135057,0,0,0,"Cafeteria","cash"
"1072","U1105",135069,0,0,0,"Cafeteria","cash"
"1073","U1105",132830,0,0,0,"Cafeteria","cash"
"1074","U1105",135040,0,0,0,"Cafeteria","cash"
"1075","U1105",135033,0,0,0,"Cafeteria","cash"
"1076","U1105",135054,0,0,0,"Cafeteria","cash"
"1077","U1105",135039,0,0,0,"Cafeteria","cash"
"1078","U1105",135052,0,0,0,"Cafeteria","cash"
"1079","U1075",135081,1,2,1,"Mexican","cash"
"1080","U1075",135066,2,1,2,"Mexican","cash"
"1081","U1075",135050,2,2,2,"Mexican","cash"
"1082","U1007",135108,1,1,1,"Family","cash"
"1083","U1075",135076,2,2,0,"Mexican","cash"
"1084","U1007",135057,1,1,2,"Family","cash"
"1085","U1075",135032,1,1,1,"Mexican","cash"
"1086","U1075",132834,1,2,1,"Mexican","cash"
"1087","U1075",135057,2,1,1,"Mexican","cash"
"1088","U1075",132830,1,1,1,"Mexican","cash"
"1089","U1075",135062,1,0,1,"Mexican","cash"
"1090","U1075",135039,2,2,0,"Mexican","cash"
"1091","U1075",135051,1,1,1,"Mexican","cash"
"1092","U1075",135041,1,1,0,"Mexican","cash"
"1093","U1115",135057,2,2,2,"Regional","cash"
"1094","U1115",135082,2,2,2,"Regional","cash"
"1095","U1115",135054,0,0,1,"Regional","cash"
"1096","U1115",135108,1,2,2,"Regional","cash"
"1097","U1115",135069,1,0,1,"Regional","cash"
"1098","U1115",132830,2,2,2,"Regional","cash"
"1099","U1115",135070,1,1,1,"Regional","cash"
"1100","U1115",135071,2,2,2,"Regional","cash"
"1101","U1072",135000,0,0,0,"Mexican","bank_debit_cards"
"1102","U1072",135000,0,0,0,"Mexican","cash"
"1103","U1132",135038,1,1,1,"Mexican","cash"
"1104","U1132",132825,2,2,2,"Mexican","cash"
"1105","U1132",135085,2,2,2,"Mexican","cash"
"1106","U1132",135062,2,1,1,"Mexican","cash"
"1107","U1132",135025,1,1,2,"Mexican","cash"
"1108","U1132",135052,2,2,2,"Mexican","cash"
"1109","U1132",135028,2,2,2,"Mexican","cash"
"1110","U1132",135032,1,0,1,"Mexican","cash"
"1111","U1132",135051,1,1,0,"Mexican","cash"
"1112","U1132",135027,2,1,0,"Mexican","cash"
"1113","U1005",135050,1,2,1,"American","cash"
"1114","U1005",135076,2,2,1,"American","cash"
"1115","U1005",132830,1,1,0,"American","cash"
"1116","U1005",135066,2,1,1,"American","cash"
"1117","U1005",135041,1,1,1,"American","cash"
"1118","U1005",135057,1,2,1,"American","cash"
"1119","U1005",135043,0,2,0,"American","cash"
"1120","U1005",135042,2,1,2,"American","cash"
"1121","U1005",135032,2,1,2,"American","cash"
"1122","U1120",135085,0,0,0,"Mexican","cash"
"1123","U1120",132845,1,0,2,"Mexican","cash"
"1124","U1120",135032,1,1,1,"Mexican","cash"
"1125","U1120",135045,1,2,2,"Mexican","cash"
"1126","U1120",135038,0,0,0,"Mexican","cash"
"1127","U1004",135060,1,1,1,"Bakery","cash"
"1128","U1004",135060,1,1,1,"Bakery","bank_debit_cards"
"1129","U1004",135060,1,1,1,"Breakfast-Brunch","cash"
"1130","U1004",135060,1,1,1,"Breakfast-Brunch","bank_debit_cards"
"1131","U1004",135060,1,1,1,"Japanese","cash"
"1132","U1004",135060,1,1,1,"Japanese","bank_debit_cards"
"1133","U1004",135060,1,1,1,"Contemporary","cash"
"1134","U1004",135060,1,1,1,"Contemporary","bank_debit_cards"
"1135","U1004",135060,1,1,1,"Mexican","cash"
"1136","U1004",135060,1,1,1,"Mexican","bank_debit_cards"
"1137","U1004",135060,1,1,1,"Bagels","cash"
"1138","U1004",135060,1,1,1,"Bagels","bank_debit_cards"
"1139","U1004",135060,1,1,1,"Cafe-Coffee_Shop","cash"
"1140","U1004",135060,1,1,1,"Cafe-Coffee_Shop","bank_debit_cards"
"1141","U1004",135060,1,1,1,"Continental-European","cash"
"1142","U1004",135060,1,1,1,"Continental-European","bank_debit_cards"
"1143","U1004",135060,1,1,1,"Cafeteria","cash"
"1144","U1004",135060,1,1,1,"Cafeteria","bank_debit_cards"
"1145","U1004",135028,2,2,2,"Bakery","cash"
"1146","U1004",135028,2,2,2,"Bakery","bank_debit_cards"
"1147","U1004",135028,2,2,2,"Breakfast-Brunch","cash"
"1148","U1004",135028,2,2,2,"Breakfast-Brunch","bank_debit_cards"
"1149","U1004",135028,2,2,2,"Japanese","cash"
"1150","U1004",135028,2,2,2,"Japanese","bank_debit_cards"
"1151","U1004",135028,2,2,2,"Contemporary","cash"
"1152","U1004",135028,2,2,2,"Contemporary","bank_debit_cards"
"1153","U1004",135028,2,2,2,"Mexican","cash"
"1154","U1004",135028,2,2,2,"Mexican","bank_debit_cards"
"1155","U1004",135028,2,2,2,"Bagels","cash"
"1156","U1004",135028,2,2,2,"Bagels","bank_debit_cards"
"1157","U1004",135028,2,2,2,"Cafe-Coffee_Shop","cash"
"1158","U1004",135028,2,2,2,"Cafe-Coffee_Shop","bank_debit_cards"
"1159","U1004",135028,2,2,2,"Continental-European","cash"
"1160","U1004",135028,2,2,2,"Continental-European","bank_debit_cards"
"1161","U1004",135028,2,2,2,"Cafeteria","cash"
"1162","U1004",135028,2,2,2,"Cafeteria","bank_debit_cards"
"1163","U1004",135106,2,2,2,"Bakery","cash"
"1164","U1004",135106,2,2,2,"Bakery","bank_debit_cards"
"1165","U1004",135106,2,2,2,"Breakfast-Brunch","cash"
"1166","U1004",135106,2,2,2,"Breakfast-Brunch","bank_debit_cards"
"1167","U1004",135106,2,2,2,"Japanese","cash"
"1168","U1004",135106,2,2,2,"Japanese","bank_debit_cards"
"1169","U1004",135106,2,2,2,"Contemporary","cash"
"1170","U1004",135106,2,2,2,"Contemporary","bank_debit_cards"
"1171","U1004",135106,2,2,2,"Mexican","cash"
"1172","U1004",135106,2,2,2,"Mexican","bank_debit_cards"
"1173","U1004",135106,2,2,2,"Bagels","cash"
"1174","U1004",135106,2,2,2,"Bagels","bank_debit_cards"
"1175","U1004",135106,2,2,2,"Cafe-Coffee_Shop","cash"
"1176","U1004",135106,2,2,2,"Cafe-Coffee_Shop","bank_debit_cards"
"1177","U1004",135106,2,2,2,"Continental-European","cash"
"1178","U1004",135106,2,2,2,"Continental-European","bank_debit_cards"
"1179","U1004",135106,2,2,2,"Cafeteria","cash"
"1180","U1004",135106,2,2,2,"Cafeteria","bank_debit_cards"
"1181","U1120",135057,2,2,2,"Mexican","cash"
"1182","U1004",135062,2,2,1,"Bakery","cash"
"1183","U1004",135062,2,2,1,"Bakery","bank_debit_cards"
"1184","U1004",135062,2,2,1,"Breakfast-Brunch","cash"
"1185","U1004",135062,2,2,1,"Breakfast-Brunch","bank_debit_cards"
"1186","U1004",135062,2,2,1,"Japanese","cash"
"1187","U1004",135062,2,2,1,"Japanese","bank_debit_cards"
"1188","U1004",135062,2,2,1,"Contemporary","cash"
"1189","U1004",135062,2,2,1,"Contemporary","bank_debit_cards"
"1190","U1004",135062,2,2,1,"Mexican","cash"
"1191","U1004",135062,2,2,1,"Mexican","bank_debit_cards"
"1192","U1004",135062,2,2,1,"Bagels","cash"
"1193","U1004",135062,2,2,1,"Bagels","bank_debit_cards"
"1194","U1004",135062,2,2,1,"Cafe-Coffee_Shop","cash"
"1195","U1004",135062,2,2,1,"Cafe-Coffee_Shop","bank_debit_cards"
"1196","U1004",135062,2,2,1,"Continental-European","cash"
"1197","U1004",135062,2,2,1,"Continental-European","bank_debit_cards"
"1198","U1004",135062,2,2,1,"Cafeteria","cash"
"1199","U1004",135062,2,2,1,"Cafeteria","bank_debit_cards"
"1200","U1120",135026,1,1,1,"Mexican","cash"
"1201","U1004",135032,2,2,2,"Bakery","cash"
"1202","U1004",135032,2,2,2,"Bakery","bank_debit_cards"
"1203","U1004",135032,2,2,2,"Breakfast-Brunch","cash"
"1204","U1004",135032,2,2,2,"Breakfast-Brunch","bank_debit_cards"
"1205","U1004",135032,2,2,2,"Japanese","cash"
"1206","U1004",135032,2,2,2,"Japanese","bank_debit_cards"
"1207","U1004",135032,2,2,2,"Contemporary","cash"
"1208","U1004",135032,2,2,2,"Contemporary","bank_debit_cards"
"1209","U1004",135032,2,2,2,"Mexican","cash"
"1210","U1004",135032,2,2,2,"Mexican","bank_debit_cards"
"1211","U1004",135032,2,2,2,"Bagels","cash"
"1212","U1004",135032,2,2,2,"Bagels","bank_debit_cards"
"1213","U1004",135032,2,2,2,"Cafe-Coffee_Shop","cash"
"1214","U1004",135032,2,2,2,"Cafe-Coffee_Shop","bank_debit_cards"
"1215","U1004",135032,2,2,2,"Continental-European","cash"
"1216","U1004",135032,2,2,2,"Continental-European","bank_debit_cards"
"1217","U1004",135032,2,2,2,"Cafeteria","cash"
"1218","U1004",135032,2,2,2,"Cafeteria","bank_debit_cards"
"1219","U1120",132846,2,2,1,"Mexican","cash"
"1220","U1077",135027,0,1,1,"Mexican","VISA"
"1221","U1077",135027,0,1,1,"Mexican","cash"
"1222","U1077",135027,0,1,1,"Mexican","bank_debit_cards"
"1223","U1120",132847,2,2,2,"Mexican","cash"
"1224","U1037",135054,2,1,1,"Mexican","cash"
"1225","U1037",135082,0,0,0,"Mexican","cash"
"1226","U1037",135070,0,0,0,"Mexican","cash"
"1227","U1037",132845,0,0,0,"Mexican","cash"
"1228","U1037",135108,2,2,2,"Mexican","cash"
"1229","U1037",132847,1,1,1,"Mexican","cash"
"1230","U1037",132830,2,2,2,"Mexican","cash"
"1231","U1035",135000,2,2,2,"Family","cash"
"1232","U1035",135000,2,2,2,"Family","VISA"
"1233","U1035",134996,2,1,2,"Family","cash"
"1234","U1035",134996,2,1,2,"Family","VISA"
"1235","U1035",134986,2,2,2,"Family","cash"
"1236","U1035",134986,2,2,2,"Family","VISA"
"1237","U1052",132851,1,0,2,"Bakery","cash"
"1238","U1036",132834,1,2,2,"Mexican","cash"
"1239","U1036",135064,2,2,1,"Mexican","cash"
"1240","U1036",135079,2,2,2,"Mexican","cash"
"1241","U1036",135042,2,2,2,"Mexican","cash"
"1242","U1036",135085,2,2,2,"Mexican","cash"
"1243","U1036",135025,2,2,2,"Mexican","cash"
"1244","U1036",132825,2,2,2,"Mexican","cash"
"1245","U1036",135059,2,2,2,"Mexican","cash"
"1246","U1036",135052,2,2,2,"Mexican","cash"
"1247","U1036",132754,2,2,2,"Mexican","cash"
"1248","U1036",135065,0,0,0,"Mexican","cash"
"1249","U1036",135045,2,2,2,"Mexican","cash"
"1250","U1038",132854,1,2,2,"Mexican","cash"
"1251","U1038",132856,0,1,1,"Mexican","cash"
"1252","U1038",132858,0,2,1,"Mexican","cash"
"1253","U1038",132861,1,1,2,"Mexican","cash"
"1254","U1038",132862,2,2,2,"Mexican","cash"
"1255","U1071",132862,2,2,2,"Mexican","cash"
"1256","U1071",135063,2,1,2,"Mexican","cash"
"1257","U1071",135052,2,2,2,"Mexican","cash"
"1258","U1071",135060,1,2,2,"Mexican","cash"
"1259","U1071",135042,2,2,2,"Mexican","cash"
"1260","U1071",132825,2,2,2,"Mexican","cash"
"1261","U1071",132856,2,2,2,"Mexican","cash"
"1262","U1071",135032,2,2,2,"Mexican","cash"
"1263","U1071",132834,1,1,1,"Mexican","cash"
"1264","U1071",135039,2,2,2,"Mexican","cash"
"1265","U1071",135028,2,2,2,"Mexican","cash"
"1266","U1071",135025,2,2,2,"Mexican","cash"
"1267","U1071",135030,2,2,2,"Mexican","cash"
"1268","U1114",135053,0,0,0,"Mexican","cash"
"1269","U1084",135058,1,0,2,"Mexican","cash"
"1270","U1084",132862,2,2,2,"Mexican","cash"
"1271","U1084",135072,2,2,2,"Mexican","cash"
"1272","U1084",135030,2,2,2,"Mexican","cash"
"1273","U1084",135026,2,2,2,"Mexican","cash"
"1274","U1084",135035,2,2,2,"Mexican","cash"
"1275","U1084",135045,2,2,2,"Mexican","cash"
"1276","U1084",132861,2,2,2,"Mexican","cash"
"1277","U1084",135085,2,2,2,"Mexican","cash"
"1278","U1084",132723,1,0,1,"Mexican","cash"
"1279","U1049",132825,0,0,0,"Mexican","cash"
"1280","U1049",135041,0,0,0,"Mexican","cash"
"1281","U1019",132830,0,0,0,"Family","cash"
"1282","U1019",135076,0,0,0,"Family","cash"
"1283","U1019",135038,0,0,0,"Family","cash"
"1284","U1019",132856,0,0,0,"Family","cash"
"1285","U1069",135070,0,0,0,"Mexican","MasterCard-Eurocard"
"1286","U1069",135070,0,0,0,"Mexican","cash"
"1287","U1069",135082,0,0,0,"Mexican","MasterCard-Eurocard"
"1288","U1069",135082,0,0,0,"Mexican","cash"
"1289","U1069",135108,0,0,0,"Mexican","MasterCard-Eurocard"
"1290","U1069",135108,0,0,0,"Mexican","cash"
"1291","U1069",132858,0,0,0,"Mexican","MasterCard-Eurocard"
"1292","U1069",132858,0,0,0,"Mexican","cash"
"1293","U1069",135069,0,0,0,"Mexican","MasterCard-Eurocard"
"1294","U1069",135069,0,0,0,"Mexican","cash"
"1295","U1069",132846,0,0,0,"Mexican","MasterCard-Eurocard"
"1296","U1069",132846,0,0,0,"Mexican","cash"
"1297","U1069",132845,0,0,0,"Mexican","MasterCard-Eurocard"
"1298","U1069",132845,0,0,0,"Mexican","cash"
"1299","U1069",132851,1,0,0,"Mexican","MasterCard-Eurocard"
"1300","U1069",132851,1,0,0,"Mexican","cash"
"1301","U1069",132847,0,2,0,"Mexican","MasterCard-Eurocard"
"1302","U1069",132847,0,2,0,"Mexican","cash"
"1303","U1113",135038,1,2,0,"Burgers","VISA"
"1304","U1113",135038,1,2,0,"Burgers","cash"
"1305","U1113",135057,2,2,1,"Burgers","VISA"
"1306","U1113",135057,2,2,1,"Burgers","cash"
"1307","U1113",135085,1,2,1,"Burgers","VISA"
"1308","U1113",135085,1,2,1,"Burgers","cash"
"1309","U1113",135032,0,0,0,"Burgers","VISA"
"1310","U1113",135032,0,0,0,"Burgers","cash"
"1311","U1113",135079,1,2,1,"Burgers","VISA"
"1312","U1113",135079,1,2,1,"Burgers","cash"
"1313","U1113",135046,2,2,1,"Burgers","VISA"
"1314","U1113",135046,2,2,1,"Burgers","cash"
"1315","U1113",132856,0,1,0,"Burgers","VISA"
"1316","U1113",132856,0,1,0,"Burgers","cash"
"1317","U1113",132854,0,0,0,"Burgers","VISA"
"1318","U1113",132854,0,0,0,"Burgers","cash"
"1319","U1104",135039,0,0,1,"Italian","VISA"
"1320","U1104",135039,0,0,1,"Italian","cash"
"1321","U1104",132825,1,2,1,"Italian","VISA"
"1322","U1104",132825,1,2,1,"Italian","cash"
"1323","U1104",135085,2,2,1,"Italian","VISA"
"1324","U1104",135085,2,2,1,"Italian","cash"
"1325","U1104",135030,2,1,1,"Italian","VISA"
"1326","U1104",135030,2,1,1,"Italian","cash"
"1327","U1104",135062,1,1,2,"Italian","VISA"
"1328","U1104",135062,1,1,2,"Italian","cash"
"1329","U1106",135047,0,0,0,"Barbecue","bank_debit_cards"
"1330","U1106",135047,0,0,0,"Barbecue","cash"
"1331","U1106",135052,0,0,0,"Barbecue","bank_debit_cards"
"1332","U1106",135052,0,0,0,"Barbecue","cash"
"1333","U1104",132834,1,2,1,"Italian","VISA"
"1334","U1104",132834,1,2,1,"Italian","cash"
"1335","U1106",135106,0,0,0,"Barbecue","bank_debit_cards"
"1336","U1106",135106,0,0,0,"Barbecue","cash"
"1337","U1106",132754,2,2,1,"Barbecue","bank_debit_cards"
"1338","U1106",132754,2,2,1,"Barbecue","cash"
"1339","U1104",135052,1,1,1,"Italian","VISA"
"1340","U1104",135052,1,1,1,"Italian","cash"
"1341","U1106",132856,0,1,0,"Barbecue","bank_debit_cards"
"1342","U1106",132856,0,1,0,"Barbecue","cash"
"1343","U1104",135032,2,1,1,"Italian","VISA"
"1344","U1104",135032,2,1,1,"Italian","cash"
"1345","U1104",135025,2,1,1,"Italian","VISA"
"1346","U1104",135025,2,1,1,"Italian","cash"
"1347","U1106",132834,2,1,1,"Barbecue","bank_debit_cards"
"1348","U1106",132834,2,1,1,"Barbecue","cash"
"1349","U1104",135047,1,2,1,"Italian","VISA"
"1350","U1104",135047,1,2,1,"Italian","cash"
"1351","U1106",135042,2,0,0,"Barbecue","bank_debit_cards"
"1352","U1106",135042,2,0,0,"Barbecue","cash"
"1353","U1106",135039,2,1,1,"Barbecue","bank_debit_cards"
"1354","U1106",135039,2,1,1,"Barbecue","cash"
"1355","U1052",132866,2,2,1,"Bakery","cash"
"1356","U1106",135066,2,1,2,"Barbecue","bank_debit_cards"
"1357","U1106",135066,2,1,2,"Barbecue","cash"
"1358","U1106",135085,2,2,2,"Barbecue","bank_debit_cards"
"1359","U1106",135085,2,2,2,"Barbecue","cash"
"1360","U1104",135033,1,1,2,"Italian","VISA"
"1361","U1104",135033,1,1,2,"Italian","cash"
"1362","U1106",135062,2,2,1,"Barbecue","bank_debit_cards"
"1363","U1106",135062,2,2,1,"Barbecue","cash"
"1364","U1106",132862,2,2,2,"Barbecue","bank_debit_cards"
"1365","U1106",132862,2,2,2,"Barbecue","cash"
"1366","U1106",135030,2,2,1,"Barbecue","bank_debit_cards"
"1367","U1106",135030,2,2,1,"Barbecue","cash"
"1368","U1106",135079,2,2,2,"Barbecue","bank_debit_cards"
"1369","U1106",135079,2,2,2,"Barbecue","cash"
"1370","U1106",135064,2,2,2,"Barbecue","bank_debit_cards"
"1371","U1106",135064,2,2,2,"Barbecue","cash"
"1372","U1052",132869,2,2,1,"Bakery","cash"
"1373","U1052",132870,1,1,1,"Bakery","cash"
"1374","U1104",135041,1,2,1,"Italian","VISA"
"1375","U1104",135041,1,2,1,"Italian","cash"
"1376","U1079",134986,2,2,2,"Mexican","cash"
"1377","U1079",134976,1,1,0,"Mexican","cash"
"1378","U1079",132768,2,2,2,"Mexican","cash"
"1379","U1079",132766,1,2,1,"Mexican","cash"
"1380","U1045",132825,2,1,1,"Middle_Eastern","cash"
"1381","U1045",132825,2,1,1,"Mexican","cash"
"1382","U1045",132825,2,1,1,"Mongolian","cash"
"1383","U1045",132825,2,1,1,"Moroccan","cash"
"1384","U1045",135064,0,0,0,"Middle_Eastern","cash"
"1385","U1045",135064,0,0,0,"Mexican","cash"
"1386","U1045",135064,0,0,0,"Mongolian","cash"
"1387","U1045",135064,0,0,0,"Moroccan","cash"
"1388","U1045",132856,1,2,2,"Middle_Eastern","cash"
"1389","U1045",132856,1,2,2,"Mexican","cash"
"1390","U1045",132856,1,2,2,"Mongolian","cash"
"1391","U1045",132856,1,2,2,"Moroccan","cash"
"1392","U1045",135085,2,2,2,"Middle_Eastern","cash"
"1393","U1045",135085,2,2,2,"Mexican","cash"
"1394","U1045",135085,2,2,2,"Mongolian","cash"
"1395","U1045",135085,2,2,2,"Moroccan","cash"
"1396","U1045",135032,0,0,0,"Middle_Eastern","cash"
"1397","U1045",135032,0,0,0,"Mexican","cash"
"1398","U1045",135032,0,0,0,"Mongolian","cash"
"1399","U1045",135032,0,0,0,"Moroccan","cash"
"1400","U1045",132834,1,1,1,"Middle_Eastern","cash"
"1401","U1045",132834,1,1,1,"Mexican","cash"
"1402","U1045",132834,1,1,1,"Mongolian","cash"
"1403","U1045",132834,1,1,1,"Moroccan","cash"
"1404","U1045",135052,1,2,2,"Middle_Eastern","cash"
"1405","U1045",135052,1,2,2,"Mexican","cash"
"1406","U1045",135052,1,2,2,"Mongolian","cash"
"1407","U1045",135052,1,2,2,"Moroccan","cash"
"1408","U1045",135060,2,2,2,"Middle_Eastern","cash"
"1409","U1045",135060,2,2,2,"Mexican","cash"
"1410","U1045",135060,2,2,2,"Mongolian","cash"
"1411","U1045",135060,2,2,2,"Moroccan","cash"
"1412","U1045",135051,2,2,2,"Middle_Eastern","cash"
"1413","U1045",135051,2,2,2,"Mexican","cash"
"1414","U1045",135051,2,2,2,"Mongolian","cash"
"1415","U1045",135051,2,2,2,"Moroccan","cash"
"1416","U1045",135041,1,2,1,"Middle_Eastern","cash"
